VendorID	tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	PULocationID	DOLocationID	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
1	2018-01-01 00:16:18	2018-01-01 00:52:56	1	6.2	1	N	162	231	2	27.0	0.5	0.5	0.0	0.0	0.3	28.3
2	2018-01-01 00:16:18	2018-01-01 00:26:08	2	1.36	1	N	232	107	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:16:19	2018-01-01 00:34:04	1	3.4	1	N	114	33	1	15.5	0.0	0.5	3.25	0.0	0.3	19.55
2	2018-01-01 00:16:19	2018-01-01 00:30:31	5	2.94	1	N	148	162	2	12.0	0.5	0.5	0.0	0.0	0.3	13.3
2	2018-01-01 00:16:19	2018-01-01 00:30:02	6	2.69	1	N	142	262	1	12.0	0.5	0.5	2.66	0.0	0.3	15.96
2	2018-01-01 00:16:19	2018-01-01 00:29:01	2	1.44	1	N	50	186	2	10.0	0.5	0.5	0.0	0.0	0.3	11.3
1	2018-01-01 00:16:19	2018-01-01 00:24:07	1	0.9	1	N	144	79	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
1	2018-01-01 00:16:19	2018-01-01 00:22:23	1	0.9	1	N	236	237	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
2	2018-01-01 00:16:19	2018-01-01 00:31:33	2	3.21	1	N	48	231	1	13.0	0.5	0.5	2.86	0.0	0.3	17.16
2	2018-01-01 00:16:19	2018-01-01 00:22:41	2	0.82	1	N	148	4	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
2	2018-01-01 00:16:20	2018-01-01 00:29:56	1	1.83	1	N	164	79	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
1	2018-01-01 00:16:20	2018-01-01 00:25:43	1	1.5	1	N	79	249	1	8.0	0.5	0.5	1.85	0.0	0.3	11.15
1	2018-01-01 00:16:20	2018-01-01 00:42:01	2	3.3	1	N	186	140	1	18.0	0.5	0.5	3.85	0.0	0.3	23.15
2	2018-01-01 00:16:21	2018-01-01 00:32:43	1	2.4	1	N	231	79	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
2	2018-01-01 00:16:21	2018-01-01 00:28:13	1	2.68	1	N	137	140	1	10.5	0.5	0.5	3.54	0.0	0.3	15.34
2	2018-01-01 00:16:21	2018-01-01 00:29:01	1	1.41	1	N	237	162	1	9.5	0.5	0.5	2.16	0.0	0.3	12.96
1	2018-01-01 00:16:21	2018-01-01 00:42:51	2	4.0	1	N	158	141	1	19.0	0.5	0.5	5.05	0.0	0.3	25.35
2	2018-01-01 00:16:22	2018-01-01 00:44:24	2	4.55	1	N	255	234	1	20.5	0.5	0.5	4.36	0.0	0.3	26.16
1	2018-01-01 00:16:22	2018-01-01 00:32:50	2	3.4	1	N	142	170	1	14.0	0.5	0.5	4.55	0.0	0.3	19.85
1	2018-01-01 00:16:22	2018-01-01 00:21:29	1	1.4	1	N	141	229	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
2	2018-01-01 00:16:22	2018-01-01 00:42:44	1	3.18	1	N	142	249	2	18.0	0.5	0.5	0.0	0.0	0.3	19.3
2	2018-01-01 00:16:22	2018-01-01 00:19:46	1	0.39	1	N	152	116	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
2	2018-01-01 00:16:22	2018-01-01 00:33:42	2	4.05	1	N	161	75	2	15.0	0.5	0.5	0.0	0.0	0.3	16.3
1	2018-01-01 00:16:23	2018-01-01 00:26:45	2	1.9	1	N	113	231	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
2	2018-01-01 00:16:23	2018-01-01 00:23:21	2	1.35	1	N	43	229	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
1	2018-01-01 00:16:23	2018-01-01 00:42:00	1	12.2	1	N	144	244	1	36.0	0.5	0.5	11.15	0.0	0.3	48.45
1	2018-01-01 00:16:23	2018-01-01 00:22:33	1	0.9	1	N	143	50	1	6.0	0.5	0.5	1.45	0.0	0.3	8.75
2	2018-01-01 00:16:23	2018-01-01 00:28:16	1	0.0	1	N	79	137	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
2	2018-01-01 00:16:24	2018-01-01 00:37:14	1	4.7	1	N	90	141	1	18.5	0.5	0.5	3.96	0.0	0.3	23.76
2	2018-01-01 00:16:24	2018-01-01 22:34:35	2	2.32	1	N	114	68	1	17.0	0.5	0.5	0.0	0.0	0.3	18.3
1	2018-01-01 00:16:24	2018-01-01 00:27:07	1	1.3	1	N	43	140	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
2	2018-01-01 00:16:24	2018-01-01 00:19:19	5	0.51	1	N	236	141	1	4.0	0.5	0.5	0.7	0.0	0.3	6.0
2	2018-01-01 00:16:24	2018-01-01 00:29:32	1	1.99	1	N	48	239	1	10.5	0.5	0.5	3.54	0.0	0.3	15.34
1	2018-01-01 00:16:24	2018-01-01 00:27:21	1	1.7	1	N	107	45	1	8.5	0.5	0.5	2.2	0.0	0.3	12.0
2	2018-01-01 00:16:24	2018-01-01 00:42:52	1	3.2	1	N	211	162	2	17.0	0.5	0.5	0.0	0.0	0.3	18.3
1	2018-01-01 00:16:25	2018-01-01 00:36:41	1	4.6	1	N	107	80	1	18.0	0.5	0.5	3.85	0.0	0.3	23.15
1	2018-01-01 00:16:25	2018-01-01 00:23:30	3	1.1	1	N	263	262	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
2	2018-01-01 00:16:25	2018-01-01 00:39:43	1	1.76	1	N	211	186	2	14.5	0.5	0.5	0.0	0.0	0.3	15.8
1	2018-01-01 00:16:25	2018-01-01 00:28:37	1	2.0	1	N	43	233	1	10.0	0.5	0.5	5.0	0.0	0.3	16.3
2	2018-01-01 00:16:25	2018-01-01 00:25:29	1	1.84	1	N	114	87	1	8.5	0.5	0.5	1.96	0.0	0.3	11.76
1	2018-01-01 00:16:25	2018-01-01 00:37:39	1	1.0	1	N	170	186	2	13.0	0.5	0.5	0.0	0.0	0.3	14.3
1	2018-01-01 00:16:25	2018-01-01 00:47:49	3	7.7	1	N	232	151	1	27.5	0.5	0.5	1.0	0.0	0.3	29.8
1	2018-01-01 00:16:25	2018-01-01 00:43:34	2	4.6	1	N	249	17	1	20.5	0.5	0.5	4.35	0.0	0.3	26.15
2	2018-01-01 00:16:25	2018-01-01 00:58:22	5	1.88	1	N	161	230	2	22.0	0.5	0.5	0.0	0.0	0.3	23.3
1	2018-01-01 00:16:25	2018-01-01 00:54:07	1	6.7	1	N	68	145	1	27.0	0.5	0.5	15.0	0.0	0.3	43.3
2	2018-01-01 00:16:25	2018-01-01 00:35:26	4	10.03	1	N	48	220	1	29.0	0.5	0.5	4.0	2.64	0.3	36.94
2	2018-01-01 00:16:26	2018-01-01 00:47:47	1	18.65	2	N	132	263	1	52.0	0.0	0.5	10.56	0.0	0.3	63.36
2	2018-01-01 00:16:26	2018-01-01 00:36:34	6	5.12	1	N	161	232	2	19.0	0.5	0.5	0.0	0.0	0.3	20.3
1	2018-01-01 00:16:26	2018-01-01 00:22:10	4	0.8	1	N	246	90	1	5.5	0.5	0.5	1.0	0.0	0.3	7.8
2	2018-01-01 00:16:26	2018-01-01 00:52:14	1	8.44	1	N	68	225	2	29.0	0.5	0.5	0.0	0.0	0.3	30.3
2	2018-01-01 00:16:27	2018-01-01 00:26:07	1	1.36	1	N	79	249	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
2	2018-01-01 00:16:27	2018-01-01 00:42:50	5	0.82	1	N	161	164	1	15.5	0.5	0.5	3.36	0.0	0.3	20.16
2	2018-01-01 00:16:27	2018-01-01 00:21:48	1	0.75	1	N	239	239	1	5.5	0.5	0.5	1.36	0.0	0.3	8.16
1	2018-01-01 00:16:28	2018-01-01 00:32:41	2	2.6	1	N	239	236	1	12.5	0.5	0.5	2.76	0.0	0.3	16.56
1	2018-01-01 00:16:28	2018-01-01 00:40:09	1	2.6	1	N	161	211	1	15.5	0.5	0.5	2.0	0.0	0.3	18.8
1	2018-01-01 00:16:28	2018-01-01 00:28:10	3	1.4	1	N	148	114	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
2	2018-01-01 00:16:28	2018-01-01 00:21:47	2	0.98	1	N	249	125	1	6.0	0.5	0.5	1.1	0.0	0.3	8.4
2	2018-01-01 00:16:28	2018-01-01 00:23:34	1	0.78	1	N	125	113	1	6.0	0.5	0.5	1.0	0.0	0.3	8.3
2	2018-01-01 00:16:28	2018-01-01 00:25:50	3	1.23	1	N	170	229	1	7.5	0.5	0.5	3.0	0.0	0.3	11.8
2	2018-01-01 00:16:29	2018-01-01 00:28:16	2	2.55	1	N	148	256	1	11.0	0.5	0.5	2.46	0.0	0.3	14.76
2	2018-01-01 00:16:29	2018-01-01 00:26:41	2	1.89	1	N	186	125	1	9.0	0.5	0.5	3.09	0.0	0.3	13.39
2	2018-01-01 00:16:29	2018-01-01 00:23:50	1	0.33	1	N	161	170	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
2	2018-01-01 00:16:29	2018-01-01 00:23:03	2	0.96	1	N	211	231	1	6.0	0.5	0.5	1.82	0.0	0.3	9.12
2	2018-01-01 00:16:29	2018-01-01 00:19:41	5	0.74	1	N	68	246	2	4.5	0.5	0.5	0.0	0.0	0.3	5.8
1	2018-01-01 00:16:30	2018-01-01 00:22:25	1	1.1	1	N	233	141	1	6.0	0.5	0.5	2.15	0.0	0.3	9.45
2	2018-01-01 00:16:30	2018-01-01 00:32:31	2	3.9	1	N	142	233	1	14.5	0.5	0.5	3.0	0.0	0.3	18.8
2	2018-01-01 00:16:30	2018-01-01 00:33:07	5	2.36	1	N	249	170	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
1	2018-01-01 00:16:30	2018-01-01 00:24:14	1	1.3	1	N	107	114	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:16:30	2018-01-01 00:21:08	1	0.73	1	N	264	264	1	5.0	0.5	0.5	1.0	0.0	0.3	7.3
2	2018-01-01 00:16:30	2018-01-01 00:27:47	1	4.23	1	N	262	79	1	14.0	0.5	0.5	3.06	0.0	0.3	18.36
2	2018-01-01 00:16:30	2018-01-01 00:46:48	1	6.87	1	N	48	65	1	25.5	0.5	0.5	6.7	0.0	0.3	33.5
1	2018-01-01 00:16:30	2018-01-01 00:21:11	1	1.7	1	N	236	74	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
1	2018-01-01 00:16:31	2018-01-01 00:24:36	1	0.6	1	N	148	79	1	6.5	0.5	0.5	1.55	0.0	0.3	9.35
1	2018-01-01 00:16:31	2018-01-01 00:18:27	1	0.2	1	N	162	237	2	3.5	0.5	0.5	0.0	0.0	0.3	4.8
2	2018-01-01 00:16:31	2018-01-01 00:24:58	5	1.99	1	N	263	238	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
2	2018-01-01 00:16:31	2018-01-01 00:18:54	1	0.51	1	N	50	50	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
2	2018-01-01 00:16:31	2018-01-01 00:23:50	6	1.18	1	N	234	137	1	7.0	0.5	0.5	1.66	0.0	0.3	9.96
2	2018-01-01 00:16:32	2018-01-01 00:22:53	1	0.74	1	N	264	264	1	5.5	0.5	0.5	1.36	0.0	0.3	8.16
1	2018-01-01 00:16:33	2018-01-01 01:04:50	2	2.8	1	N	43	90	2	27.5	0.5	0.5	0.0	0.0	0.3	28.8
2	2018-01-01 00:16:33	2018-01-01 00:25:49	1	1.87	1	N	43	263	1	9.0	0.5	0.5	0.0	0.0	0.3	10.3
1	2018-01-01 00:16:33	2018-01-01 00:28:16	1	3.8	1	N	239	116	2	14.0	0.5	0.5	0.0	0.0	0.3	15.3
1	2018-01-01 00:16:33	2018-01-01 00:26:21	1	1.3	1	N	264	264	1	8.0	0.5	0.5	1.85	0.0	0.3	11.15
2	2018-01-01 00:16:33	2018-01-01 00:30:07	1	2.56	1	N	148	170	1	11.0	0.5	0.5	2.46	0.0	0.3	14.76
2	2018-01-01 00:16:33	2018-01-01 00:23:54	2	0.0	1	N	79	249	1	6.0	0.5	0.5	1.46	0.0	0.3	8.76
1	2018-01-01 00:16:33	2018-01-01 00:26:31	1	1.8	1	N	142	238	1	9.0	0.5	0.5	2.05	0.0	0.3	12.35
1	2018-01-01 00:16:34	2018-01-01 00:29:41	1	1.1	1	N	161	137	1	9.5	0.5	0.5	1.62	0.0	0.3	12.42
1	2018-01-01 00:16:34	2018-01-01 00:25:15	4	3.1	1	N	50	238	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
1	2018-01-01 00:16:34	2018-01-01 00:25:26	1	1.1	1	N	113	234	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
2	2018-01-01 00:16:34	2018-01-01 00:32:47	1	1.06	1	N	48	68	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
2	2018-01-01 00:16:34	2018-01-01 00:40:52	1	5.29	1	N	234	238	1	21.0	0.5	0.5	2.0	0.0	0.3	24.3
2	2018-01-01 00:16:34	2018-01-01 00:30:48	1	2.06	1	N	107	144	1	11.0	0.5	0.5	3.69	0.0	0.3	15.99
2	2018-01-01 00:16:34	2018-01-01 00:30:35	1	4.23	1	N	229	223	2	15.5	0.5	0.5	0.0	0.0	0.3	16.8
1	2018-01-01 00:16:35	2018-01-01 00:28:18	1	1.6	1	N	161	107	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
2	2018-01-01 00:16:35	2018-01-01 00:39:47	1	5.12	1	N	234	263	1	19.0	0.5	0.5	4.06	0.0	0.3	24.36
2	2018-01-01 00:16:35	2018-01-01 00:45:15	1	2.18	1	N	170	237	1	18.0	0.5	0.5	4.82	0.0	0.3	24.12
2	2018-01-01 00:16:35	2018-01-01 00:19:48	1	0.08	1	N	79	79	1	3.5	0.5	0.5	1.0	0.0	0.3	5.8
1	2018-01-01 00:16:35	2018-01-01 00:22:55	2	1.2	1	N	236	140	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
2	2018-01-01 00:16:35	2018-01-01 00:23:19	6	1.1	1	N	79	137	1	6.5	0.5	0.5	1.08	0.0	0.3	8.88
1	2018-01-01 00:16:35	2018-01-01 00:39:29	1	3.3	1	N	68	141	1	16.0	0.5	0.5	4.3	0.0	0.3	21.6
2	2018-01-01 00:16:35	2018-01-01 00:26:45	2	0.35	1	N	164	170	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
2	2018-01-01 00:16:36	2018-01-01 00:23:09	1	1.89	1	N	141	233	1	7.5	0.5	0.5	3.0	0.0	0.3	11.8
2	2018-01-01 00:16:36	2018-01-01 00:26:26	2	1.11	1	N	161	137	1	7.5	0.5	0.5	1.76	0.0	0.3	10.56
1	2018-01-01 00:16:36	2018-01-01 00:24:02	2	1.4	1	N	140	263	3	7.5	0.5	0.5	0.0	0.0	0.3	8.8
1	2018-01-01 00:16:36	2018-01-01 00:45:27	1	4.0	1	N	186	13	2	20.5	0.5	0.5	0.0	0.0	0.3	21.8
1	2018-01-01 00:16:36	2018-01-01 00:32:21	1	3.6	1	N	229	238	1	14.0	0.5	0.5	3.05	0.0	0.3	18.35
2	2018-01-01 00:16:36	2018-01-01 01:08:54	1	2.28	1	N	142	90	1	29.0	0.5	0.5	0.0	0.0	0.3	30.3
2	2018-01-01 00:16:36	2018-01-01 00:41:07	1	2.74	1	N	148	186	1	15.5	0.5	0.5	2.0	0.0	0.3	18.8
1	2018-01-01 00:16:36	2018-01-01 00:32:44	1	2.5	1	N	142	229	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
2	2018-01-01 00:16:37	2018-01-01 00:19:03	2	1.02	1	N	262	75	1	5.0	0.5	0.5	1.0	0.0	0.3	7.3
1	2018-01-01 00:16:37	2018-01-01 00:31:17	1	1.5	1	N	186	246	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
1	2018-01-01 00:16:38	2018-01-01 00:35:09	2	2.4	1	N	114	170	2	13.0	0.5	0.5	0.0	0.0	0.3	14.3
1	2018-01-01 00:16:38	2018-01-01 00:21:03	1	0.6	1	N	224	4	1	5.0	0.5	0.5	1.55	0.0	0.3	7.85
1	2018-01-01 00:16:38	2018-01-01 00:24:07	2	1.1	1	N	231	148	1	7.0	0.5	0.5	1.7	0.0	0.3	10.0
1	2018-01-01 00:16:38	2018-01-01 00:31:17	1	0.8	1	N	48	68	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:16:39	2018-01-01 00:20:16	1	0.74	1	N	229	141	1	5.0	0.5	0.5	1.26	0.0	0.3	7.56
2	2018-01-01 00:16:39	2018-01-01 00:31:47	1	1.27	1	N	234	158	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
2	2018-01-01 00:16:39	2018-01-01 00:46:08	1	18.12	2	N	132	232	1	52.0	0.0	0.5	10.56	0.0	0.3	63.36
2	2018-01-01 00:16:40	2018-01-01 00:23:19	4	2.0	1	N	166	239	1	8.0	0.5	0.5	2.32	0.0	0.3	11.62
1	2018-01-01 00:16:40	2018-01-01 00:45:30	1	11.8	1	N	132	61	1	34.5	0.5	0.5	7.15	0.0	0.3	42.95
1	2018-01-01 00:16:40	2018-01-01 00:43:13	1	14.5	1	N	146	77	2	40.5	0.5	0.5	0.0	0.0	0.3	41.8
2	2018-01-01 00:16:40	2018-01-01 00:42:48	6	18.52	2	N	132	262	1	52.0	0.0	0.5	0.0	5.76	0.3	58.56
1	2018-01-01 00:16:40	2018-01-01 00:25:23	2	1.6	1	N	237	162	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
2	2018-01-01 00:16:40	2018-01-01 00:40:45	1	14.06	1	N	48	213	1	39.5	0.5	0.5	0.0	0.0	0.3	40.8
1	2018-01-01 00:16:40	2018-01-01 00:39:31	1	1.2	1	N	233	170	1	14.0	0.5	0.5	3.05	0.0	0.3	18.35
1	2018-01-01 00:16:40	2018-01-01 00:47:04	2	9.8	1	N	237	181	1	32.5	0.5	0.5	6.75	0.0	0.3	40.55
2	2018-01-01 00:16:41	2018-01-01 00:36:00	2	3.09	1	N	186	144	2	14.0	0.5	0.5	0.0	0.0	0.3	15.3
2	2018-01-01 00:16:41	2018-01-01 00:36:38	1	3.73	1	N	141	74	2	16.0	0.5	0.5	0.0	0.0	0.3	17.3
1	2018-01-01 00:16:41	2018-01-01 00:25:02	2	2.2	1	N	79	233	1	9.0	0.5	0.5	2.05	0.0	0.3	12.35
2	2018-01-01 00:16:41	2018-01-01 00:26:05	1	3.53	1	N	107	262	1	11.0	0.5	0.5	2.46	0.0	0.3	14.76
1	2018-01-01 00:16:42	2018-01-01 00:26:52	1	3.1	1	Y	114	33	1	11.0	0.5	0.5	3.65	0.0	0.3	15.95
2	2018-01-01 00:16:42	2018-01-01 00:37:35	1	5.01	1	N	48	261	2	19.0	0.5	0.5	0.0	0.0	0.3	20.3
2	2018-01-01 00:16:42	2018-01-01 00:33:04	1	1.8	1	N	234	161	2	11.5	0.5	0.5	0.0	0.0	0.3	12.8
1	2018-01-01 00:16:42	2018-01-01 00:21:46	1	0.6	1	N	234	79	1	5.0	0.5	0.5	1.55	0.0	0.3	7.85
2	2018-01-01 00:16:42	2018-01-01 00:20:54	2	0.97	1	N	88	231	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:16:43	2018-01-01 00:19:54	5	1.0	1	N	75	74	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:16:43	2018-01-01 00:18:35	1	0.28	1	N	144	231	1	3.0	0.5	0.5	0.86	0.0	0.3	5.16
2	2018-01-01 00:16:43	2018-01-01 00:20:07	1	1.0	1	N	236	262	1	5.0	0.5	0.5	1.26	0.0	0.3	7.56
1	2018-01-01 00:16:43	2018-01-01 00:24:25	1	1.4	1	N	238	263	1	7.5	0.5	0.5	1.75	0.0	0.3	10.55
2	2018-01-01 00:16:43	2018-01-01 00:47:54	2	2.18	1	N	142	68	1	18.5	0.5	0.5	3.96	0.0	0.3	23.76
1	2018-01-01 00:16:44	2018-01-01 00:23:49	1	0.8	1	N	107	79	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
1	2018-01-01 00:16:44	2018-01-01 00:23:39	1	0.7	1	N	249	90	1	6.0	0.5	0.5	1.45	0.0	0.3	8.75
1	2018-01-01 00:16:44	2018-01-01 00:26:48	2	2.0	1	N	239	236	1	9.0	0.5	0.5	2.05	0.0	0.3	12.35
2	2018-01-01 00:16:44	2018-01-01 00:38:33	1	5.77	1	N	163	246	2	19.5	0.5	0.5	0.0	0.0	0.3	20.8
2	2018-01-01 00:16:45	2018-01-01 00:27:40	1	1.4	1	N	142	141	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
1	2018-01-01 00:16:45	2018-01-01 00:24:36	1	1.8	1	N	43	236	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:16:45	2018-01-01 00:25:01	2	0.9	1	N	161	233	1	7.0	0.5	0.5	1.6	0.0	0.3	9.9
2	2018-01-01 00:16:45	2018-01-01 00:19:10	1	0.37	1	N	142	143	2	3.5	0.5	0.5	0.0	0.0	0.3	4.8
1	2018-01-01 00:16:45	2018-01-01 00:43:27	1	19.7	2	N	132	116	1	52.0	0.0	0.5	11.7	5.76	0.3	70.26
2	2018-01-01 00:16:45	2018-01-01 00:30:11	2	1.5	1	N	114	249	1	10.0	0.5	0.5	2.26	0.0	0.3	13.56
1	2018-01-01 00:16:45	2018-01-01 00:35:30	1	3.9	1	N	90	232	2	16.0	0.5	0.5	0.0	0.0	0.3	17.3
2	2018-01-01 00:16:45	2018-01-01 00:44:12	1	6.83	1	N	231	238	1	25.0	0.5	0.5	5.26	0.0	0.3	31.56
2	2018-01-01 00:16:45	2018-01-01 00:22:34	1	1.07	1	N	43	141	1	6.0	0.5	0.5	1.46	0.0	0.3	8.76
2	2018-01-01 00:16:46	2018-01-01 00:25:53	1	1.79	1	N	239	236	1	8.5	0.5	0.5	1.47	0.0	0.3	11.27
2	2018-01-01 00:16:46	2018-01-01 00:37:52	2	7.16	1	N	161	256	1	23.0	0.5	0.5	6.01	5.76	0.3	36.07
2	2018-01-01 00:16:46	2018-01-01 00:42:09	6	5.64	1	N	158	61	1	21.5	0.5	0.5	4.56	0.0	0.3	27.36
2	2018-01-01 00:16:46	2018-01-01 00:32:12	1	3.63	1	N	79	145	1	14.0	0.5	0.5	4.21	5.76	0.3	25.27
1	2018-01-01 00:16:46	2018-01-01 00:23:02	1	0.8	1	N	237	237	1	6.0	0.5	0.5	1.45	0.0	0.3	8.75
1	2018-01-01 00:16:46	2018-01-01 00:28:18	2	1.2	1	N	125	90	1	8.5	0.5	0.5	2.45	0.0	0.3	12.25
1	2018-01-01 00:16:47	2018-01-01 00:20:06	1	0.6	1	N	264	264	2	4.5	0.5	0.5	0.0	0.0	0.3	5.8
2	2018-01-01 00:16:47	2018-01-01 00:22:48	6	1.06	1	N	141	229	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
2	2018-01-01 00:16:47	2018-01-01 00:20:30	6	0.79	1	N	170	162	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
1	2018-01-01 00:16:47	2018-01-01 00:19:28	2	0.4	1	N	263	236	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
2	2018-01-01 00:16:47	2018-01-01 00:26:07	1	1.72	1	N	239	140	1	8.5	0.5	0.5	1.96	0.0	0.3	11.76
1	2018-01-01 00:16:48	2018-01-01 00:27:07	2	2.0	1	N	140	170	1	9.5	0.5	0.5	2.15	0.0	0.3	12.95
1	2018-01-01 00:16:49	2018-01-01 00:39:30	1	2.1	1	N	114	224	1	14.5	0.5	0.5	3.15	0.0	0.3	18.95
1	2018-01-01 00:16:49	2018-01-01 00:30:35	1	3.6	1	N	75	137	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
1	2018-01-01 00:16:49	2018-01-01 00:26:39	1	1.3	1	N	79	170	1	8.0	0.5	0.5	1.85	0.0	0.3	11.15
2	2018-01-01 00:16:50	2018-01-01 00:28:51	1	1.51	1	N	43	50	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
1	2018-01-01 00:16:50	2018-01-01 00:24:58	1	1.7	1	N	237	263	1	8.0	0.5	0.5	1.4	0.0	0.3	10.7
2	2018-01-01 00:16:50	2018-01-01 00:28:42	2	1.89	1	N	48	68	1	10.0	0.5	0.5	2.26	0.0	0.3	13.56
1	2018-01-01 00:16:50	2018-01-01 00:40:27	1	1.2	1	Y	142	48	2	14.5	0.5	0.5	0.0	0.0	0.3	15.8
1	2018-01-01 00:16:51	2018-01-01 00:26:47	1	1.3	1	N	114	90	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:16:51	2018-01-01 00:36:24	2	3.0	1	N	186	140	1	14.5	0.5	0.5	3.15	0.0	0.3	18.95
1	2018-01-01 00:16:51	2018-01-01 00:40:43	1	4.6	1	N	142	113	1	18.5	0.5	0.5	4.0	0.0	0.3	23.8
1	2018-01-01 00:16:51	2018-01-01 00:38:32	1	4.1	1	N	90	217	1	17.0	0.5	0.5	1.0	0.0	0.3	19.3
1	2018-01-01 00:16:51	2018-01-01 00:44:30	1	12.4	1	N	228	145	1	36.0	0.5	0.5	4.0	0.0	0.3	41.3
2	2018-01-01 00:16:52	2018-01-01 00:18:52	1	0.52	1	N	239	238	1	3.5	0.5	0.5	0.96	0.0	0.3	5.76
2	2018-01-01 00:16:52	2018-01-01 00:43:12	1	5.29	1	N	161	148	2	21.5	0.5	0.5	0.0	0.0	0.3	22.8
2	2018-01-01 00:16:52	2018-01-01 00:59:20	1	3.05	1	N	48	161	1	25.0	0.5	0.5	5.26	0.0	0.3	31.56
2	2018-01-01 00:16:52	2018-01-01 00:27:47	1	2.73	1	N	239	152	1	10.5	0.5	0.5	2.36	0.0	0.3	14.16
2	2018-01-01 00:16:52	2018-01-01 00:19:32	1	0.53	1	N	239	142	1	4.0	0.5	0.5	1.06	0.0	0.3	6.36
1	2018-01-01 00:16:52	2018-01-01 00:23:27	3	1.0	1	N	142	239	1	6.5	0.5	0.5	2.3	0.0	0.3	10.1
1	2018-01-01 00:16:53	2018-01-01 00:44:21	1	2.6	1	N	186	79	2	17.0	0.5	0.5	0.0	0.0	0.3	18.3
1	2018-01-01 00:16:53	2018-01-01 00:41:10	1	6.6	1	N	107	238	1	23.5	0.5	0.5	4.95	0.0	0.3	29.75
2	2018-01-01 00:16:53	2018-01-01 00:22:50	1	0.73	1	N	233	162	1	5.5	0.5	0.5	1.36	0.0	0.3	8.16
1	2018-01-01 00:16:53	2018-01-01 00:36:46	1	2.0	1	N	144	137	1	13.0	0.5	0.5	2.85	0.0	0.3	17.15
1	2018-01-01 00:16:53	2018-01-01 00:19:18	1	0.6	1	N	80	112	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
2	2018-01-01 00:16:53	2018-01-01 00:28:43	1	3.75	1	N	229	74	2	13.0	0.5	0.5	0.0	0.0	0.3	14.3
1	2018-01-01 00:16:53	2018-01-01 00:21:05	1	1.1	1	N	238	237	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:16:54	2018-01-01 00:23:24	2	1.77	1	N	142	151	1	7.5	0.5	0.5	1.76	0.0	0.3	10.56
1	2018-01-01 00:16:54	2018-01-01 00:24:17	2	1.8	1	N	148	170	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:16:54	2018-01-01 00:22:14	2	0.8	1	N	236	262	1	5.5	0.5	0.5	1.35	0.0	0.3	8.15
